Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
2669	Spectrogram 1	1	3267084.225	3267086.685	12	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72470.5712	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2670	Spectrogram 1	1	3267109.231	3267113.48	13.9	47.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72495.5776	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2671	Spectrogram 1	1	3267112.511	3267115.194	17	31.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72498.8571	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2672	Spectrogram 1	1	3267117.765	3267124.25	17	37.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72504.1117	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2673	Spectrogram 1	1	3267127.567	3267130.399	28.513	41.059	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72513.9129	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18			would take this	
2674	Spectrogram 1	1	3267127.716	3267132.039	6.3	50.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72514.062	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2675	Spectrogram 1	1	3267193.101	3267195.523	11.4	56.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72579.4472	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2676	Spectrogram 1	1	3267195.877	3267198.113	12	41.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72582.2236	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2677	Spectrogram 1	1	3267239.181	3267244.809	10.7	90.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72625.5277	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2678	Spectrogram 1	1	3267241.418	3267245.778	0.6	69.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72627.7639	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2679	Spectrogram 1	1	3267283.902	3267287.442	12.6	31.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72670.2484	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2680	Spectrogram 1	1	3267309.244	3267313.157	12	90.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72695.59	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2681	Spectrogram 1	1	3267317.852	3267324.523	19.5	76.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72704.1987	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m	2? - think it's just 1	yg
2682	Spectrogram 1	1	3267327.728	3267330.001	20.2	40.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72714.0745	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2683	Spectrogram 1	1	3267332.275	3267335.554	15.1	49.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72718.621	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2684	Spectrogram 1	1	3267340.362	3267342.784	14.5	41.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72726.708	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18				yg
2685	Spectrogram 1	1	3267603.43	3267607.529	20.8	90.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	72989.7762	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2686	Spectrogram 1	1	3268013.331	3268017.095	17	75.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	73399.677	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2687	Spectrogram 1	1	3268241.666	3268246.213	17	135	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	73628.0124	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2688	Spectrogram 1	1	3268255.827	3268259.591	16.4	88.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	73642.1738	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2689	Spectrogram 1	1	3268517.07	3268520.722	10.7	88.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	73903.4161	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2690	Spectrogram 1	1	3268581.877	3268585.79	13.9	52.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06a_201804_apr\nn06a_20181009_000000.wav	73968.2235	nn06a_20181009_000000.wav	nn06a	20	9-Oct-18	9-Oct-18		m		yg
2691	Spectrogram 1	1	3355408.575	3355413.345	27.7	41.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	74453.2918	nn06a_20181101_000000.wav	nn06a	20	1-Nov-18	1-Nov-18				bjs
2692	Spectrogram 1	1	3356048.227	3356054.599	22.7	47.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	75092.944	nn06a_20181101_000000.wav	nn06a	20	1-Nov-18	1-Nov-18				bjs
2693	Spectrogram 1	1	3369438.773	3369442.873	17	30.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	88483.4906	nn06a_20181101_000000.wav	nn06a	0	1-Nov-18	2-Nov-18				bjs
2694	Spectrogram 1	1	3371358.214	3371362.761	18.9	34.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90402.9318	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2695	Spectrogram 1	1	3371701.444	3371706.103	14.5	30.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90746.1614	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2696	Spectrogram 1	1	3371759.618	3371764.612	17	30.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90804.3353	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2697	Spectrogram 1	1	3371774.935	3371779.407	9.5	30.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90819.6521	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2698	Spectrogram 1	1	3371783.879	3371788.612	13.2	30.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90828.5963	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2699	Spectrogram 1	1	3371807.916	3371814.736	11.4	29.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90852.6335	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2700	Spectrogram 1	1	3371853.009	3371860.575	13.2	32.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90897.7268	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2701	Spectrogram 1	1	3371872.985	3371877.68	9.5	29.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90917.7017	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2702	Spectrogram 1	1	3371907.009	3371913.606	9.5	31.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90951.7268	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2703	Spectrogram 1	1	3371912.376	3371916.848	33.4	47.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90957.0931	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2704	Spectrogram 1	1	3371933.059	3371938.798	9.5	33.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90977.7762	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2705	Spectrogram 1	1	3371951.245	3371957.804	12.6	29.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	90995.9628	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2706	Spectrogram 1	1	3371974.686	3371980.239	12	27.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91019.4037	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2707	Spectrogram 1	1	3372010.873	3372014.972	12.6	27.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91055.59	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2708	Spectrogram 1	1	3372028.5	3372034.388	11.4	30.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91073.2173	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2709	Spectrogram 1	1	3372048.997	3372055.295	12.6	41.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91093.7143	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2710	Spectrogram 1	1	3372071.804	3372075.27	14.5	27.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91116.5217	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2711	Spectrogram 1	1	3372114.96	3372118.239	25.2	41.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91159.677	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2712	Spectrogram 1	1	3372233.171	3372238.016	11.4	37.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91277.8883	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2713	Spectrogram 1	1	3372301.929	3372307.481	15.8	31.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91346.6459	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2714	Spectrogram 1	1	3372338.674	3372340.463	31.5	49.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91383.3913	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2715	Spectrogram 1	1	3372339.643	3372344.152	14.5	50.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91384.3602	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2716	Spectrogram 1	1	3372363.419	3372366.662	13.2	40.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91408.1366	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2717	Spectrogram 1	1	3372473.394	3372475.183	17.7	28.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91518.1117	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2718	Spectrogram 1	1	3372938.413	3372943.37	17.7	32.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	91983.1304	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2719	Spectrogram 1	1	3372962.972	3372967.966	16.4	30.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92007.6892	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2720	Spectrogram 1	1	3373245.084	3373251.494	11.4	32.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92289.8013	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2721	Spectrogram 1	1	3373297.705	3373303.407	10.7	27.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92342.4224	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18				bjs
2722	Spectrogram 1	1	3373577.245	3373582.537	11.4	66.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92621.9628	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2723	Spectrogram 1	1	3373647.158	3373650.997	15.1	52.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92691.8758	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2724	Spectrogram 1	1	3373756.761	3373759.146	12.6	54.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92801.4783	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2725	Spectrogram 1	1	3373783.519	3373789.183	10.7	53.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92828.236	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2726	Spectrogram 1	1	3373819.37	3373821.419	13.2	50.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92864.0869	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2727	Spectrogram 1	1	3373831.929	3373839.028	13.2	80.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92876.6459	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2728	Spectrogram 1	1	3373865.655	3373871.096	11.4	99.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92910.3726	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2729	Spectrogram 1	1	3373878.699	3373884.14	14.5	80.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	92923.4161	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2730	Spectrogram 1	1	3373962.885	3373967.171	14.5	51.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	93007.6024	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2731	Spectrogram 1	1	3373990.761	3373997.693	11.4	90.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	93035.4783	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2732	Spectrogram 1	1	3374012.786	3374015.879	32.8	71.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181101_000000.wav	93057.5031	nn06a_20181101_000000.wav	nn06a	1	1-Nov-18	2-Nov-18		m		bjs
2733	Spectrogram 1	1	3435196.934	3435199.543	20.3	40	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60488.3106	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2734	Spectrogram 1	1	3435220.152	3435226.264	22.2	40.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60511.5279	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2735	Spectrogram 1	1	3435229.878	3435234.462	21.5	40	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60521.2546	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2736	Spectrogram 1	1	3435286.301	3435291.406	20.3	37.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60577.6769	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2737	Spectrogram 1	1	3435309.071	3435313.692	21.5	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60600.4472	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2738	Spectrogram 1	1	3435630.015	3435635.941	18.5	43.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	60921.3913	nn06a_20181220_020245.wav	nn06a	18	20-Dec-18	20-Dec-18				enb
2739	Spectrogram 1	1	3438501.406	3438503.717	22.8	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	63792.7826	nn06a_20181220_020245.wav	nn06a	19	20-Dec-18	20-Dec-18				enb
2740	Spectrogram 1	1	3438554.177	3438555.406	43.1	62.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	63845.5528	nn06a_20181220_020245.wav	nn06a	19	20-Dec-18	20-Dec-18				enb
2741	Spectrogram 1	1	3438555.705	3438557.009	41.2	71.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	63847.0808	nn06a_20181220_020245.wav	nn06a	19	20-Dec-18	20-Dec-18				enb
2742	Spectrogram 1	1	3440123.233	3440127.556	27.7	43.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	65414.6087	nn06a_20181220_020245.wav	nn06a	20	20-Dec-18	20-Dec-18				enb
2743	Spectrogram 1	1	3442236.649	3442239.556	18.5	40.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	67528.0247	nn06a_20181220_020245.wav	nn06a	20	20-Dec-18	20-Dec-18				enb
2744	Spectrogram 1	1	3442713.406	3442717.543	22.8	37.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68004.7826	nn06a_20181220_020245.wav	nn06a	20	20-Dec-18	20-Dec-18				enb
2745	Spectrogram 1	1	3442939.469	3442942.301	24	40	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68230.8448	nn06a_20181220_020245.wav	nn06a	20	20-Dec-18	20-Dec-18				enb
2746	Spectrogram 1	1	3443022.872	3443026.487	22.8	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68314.2485	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2747	Spectrogram 1	1	3443088.015	3443091.779	20.9	40.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68379.3913	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2748	Spectrogram 1	1	3443116.673	3443119.878	25.8	35.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68408.0496	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2749	Spectrogram 1	1	3443123.941	3443127.146	20.3	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68415.3167	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2750	Spectrogram 1	1	3443342.065	3443345.605	26.5	43.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68633.4409	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2751	Spectrogram 1	1	3443352.406	3443354.568	23.4	36.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68643.7825	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2752	Spectrogram 1	1	3443676.388	3443680.226	25.2	42.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68967.764	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2753	Spectrogram 1	1	3443692.115	3443694.984	25.8	43.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68983.4907	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2754	Spectrogram 1	1	3443701.618	3443706.015	18.5	46.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	68992.9937	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2755	Spectrogram 1	1	3443712.686	3443714.512	17.2	37.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69004.0621	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2756	Spectrogram 1	1	3443725.003	3443728.58	24.6	66.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69016.3788	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2757	Spectrogram 1	1	3443728.524	3443730.649	32	53.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69019.9006	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2758	Spectrogram 1	1	3443731.17	3443734.86	20.9	38.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69022.5466	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2759	Spectrogram 1	1	3443764.972	3443767.953	22.2	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69056.3478	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2760	Spectrogram 1	1	3443773.059	3443777.382	21.5	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69064.4348	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2761	Spectrogram 1	1	3443817.071	3443820.537	19.1	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69108.4472	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2762	Spectrogram 1	1	3443847.891	3443849.456	27.7	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69139.2671	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2763	Spectrogram 1	1	3443860.189	3443862.462	22.529	36.046	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69151.5652	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18			marginal added	edr
2764	Spectrogram 1	1	3443887.841	3443890.562	20.3	39.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69179.2174	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2765	Spectrogram 1	1	3443920.524	3443924.624	20.9	38.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69211.9006	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18				enb
2766	Spectrogram 1	1	3443963.903	3443967.257	22.2	63.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06a_201809_sep\nn06a_20181220_020245.wav	69255.2795	nn06a_20181220_020245.wav	nn06a	21	20-Dec-18	20-Dec-18		m		enb
